test_id,vehicle_id,test_date,test_class_id,test_type,test_result,test_mileage,postcode_area,make,model,colour,fuel_type,cylinder_capacity,first_use_date
1343373713,850103222,2020-01-02,4,NT,P,47000,BA,SMART (MCC),FORTWO COUPE,SILVER,PE,999,2010-07-08
562861361,978616588,2020-01-02,4,NT,P,4864,HA,VOLKSWAGEN,POLO,RED,PE,1390,2012-01-06
403564009,559893559,2020-01-02,4,NT,P,74119,YO,VOLKSWAGEN,GOLF,BLACK,DI,1598,2016-01-15
170266277,230233455,2020-01-02,4,NT,P,55985,SG,VOLKSWAGEN,PASSAT,SILVER,DI,1968,2015-12-22
1632955431,664237773,2020-01-02,4,NT,P,90096,PE,ISUZU,D-MAX,SILVER,DI,2499,2014-04-01
1460221553,165532696,2020-01-02,4,NT,PRS,55134,SW,SMART (MCC),FORTWO COUPE,BLACK,DI,799,2010-06-25
35105121,794667604,2020-01-02,4,NT,P,33186,SW,FORD,FOCUS,RED,PE,1596,2006-08-21
1049114179,382234684,2020-01-02,4,NT,P,78276,WS,RENAULT,CLIO,BLACK,PE,1390,2007-03-20
1570052669,119157904,2020-01-02,4,NT,P,48169,CW,PEUGEOT,308,BLACK,DI,1997,2012-01-31
1590505919,1540839,2020-01-02,4,NT,P,58967,E,VOLKSWAGEN,TOURAN,BLACK,PE,1390,2014-01-06
256509339,323797120,2020-01-02,4,NT,F,39879,WV,MAZDA,2,BLUE,PE,1498,2012-03-19
1626137681,334127755,2020-01-02,4,NT,P,56560,CM,MAZDA,2,BLACK,DI,1497,2015-04-10
252627419,199398943,2020-01-02,4,NT,PRS,132105,CH,SKODA,OCTAVIA,WHITE,DI,1968,2016-05-25
391869469,814995732,2020-01-02,4,NT,F,169976,EX,AUDI,A6,BLACK,DI,1968,2007-07-06
111444409,634685788,2020-01-02,4,NT,P,112557,ME,AUDI,A5,BLUE,DI,1698,2012-01-11
937541077,870266640,2020-01-02,4,NT,F,98511,NE,NISSAN,NOTE,SILVER,PE,1386,2007-09-28
424614181,357175658,2020-01-02,7,RT,P,177497,AL,CITROEN,RELAY,WHITE,DI,2198,2007-06-30
1073896077,1057385494,2020-01-02,4,RT,P,91530,BS,FORD,FOCUS C-MAX,GREEN,PE,1596,2005-04-30
723701725,1066419507,2020-01-02,4,NT,P,18608,KT,RENAULT,CLIO,RED,PE,899,2014-03-31
1334416029,1316586836,2020-01-02,4,NT,F,107385,OL,KIA,CARENS,BLUE,DI,1991,2007-09-14
331106641,428851376,2020-01-02,4,NT,F,41684,SW,RENAULT,CLIO,BLUE,DI,1461,2008-08-27
1834105373,1278621660,2020-01-02,4,NT,P,121176,PO,BMW,118,SILVER,DI,1995,2008-09-15
970634957,760652407,2020-01-02,4,NT,F,76709,NP,HYUNDAI,IX35,GREY,DI,1685,2013-02-07
1123313533,1229331653,2020-01-02,4,NT,P,114986,YO,VOLKSWAGEN,TRANSPORTER,GREY,DI,1968,2012-12-19
89050199,54924911,2020-01-02,4,NT,P,36594,HR,VOLKSWAGEN,GOLF,GREY,DI,1598,2016-01-05
109105501,243635718,2020-01-02,4,NT,P,31255,B,PEUGEOT,107,BLUE,PE,998,2010-09-01
133838619,727307900,2020-01-02,4,NT,P,201643,BN,BMW,3 SERIES,BLUE,PE,2793,1998-03-11
401026127,775268586,2020-01-02,4,NT,F,135814,NG,VOLKSWAGEN,GOLF,SILVER,DI,1896,2005-07-14
1965981531,210476705,2020-01-02,4,NT,P,13826,KT,MAZDA,2,BLUE,PE,1349,2014-08-19
750026635,307109408,2020-01-02,4,RT,P,62371,BS,VAUXHALL,CORSA,SILVER,PE,1229,2004-12-31
310702171,162265048,2020-01-02,4,RT,P,72507,ST,VAUXHALL,CORSA,RED,PE,1229,2011-03-29
1342776791,659644069,2020-01-02,4,NT,PRS,23001,SE,CITROEN,C3,RED,PE,1598,2013-02-15
447357559,897866724,2020-01-02,4,NT,P,68805,PR,SMART (MCC),CITY CABRIOLET,SILVER,PE,599,2003-03-31
86114369,1496060496,2020-01-02,4,NT,F,116169,SY,MINI,MINI,BLUE,PE,1598,2002-08-23
470547665,602983698,2020-01-02,4,NT,P,81057,OX,SKODA,FABIA,BLUE,PE,1198,2006-09-30
988550325,47832049,2020-01-02,4,NT,P,32957,BD,FORD,KA,WHITE,PE,1242,2015-01-23
232174169,396222348,2020-01-02,4,NT,P,88798,RH,VOLKSWAGEN,GOLF,RED,PE,1390,2010-12-23
1284949793,1136756414,2020-01-02,4,NT,F,100969,YO,VAUXHALL,CORSA,SILVER,PE,1229,2007-03-03
281640405,1085784284,2020-01-02,4,NT,P,55160,DE,PEUGEOT,207,GREY,PE,1360,2006-09-30
737337225,866475363,2020-01-02,4,NT,P,22022,BA,PEUGEOT,107,SILVER,PE,998,2013-08-13
1866452137,1153251068,2020-01-02,4,NT,P,86308,KT,MITSUBISHI,ASX,BLUE,DI,1786,2011-02-10
1067029547,125784448,2020-01-02,4,NT,P,71294,LA,SUZUKI,JIMNY,RED,PE,1328,2006-09-19
1428471711,978255483,2020-01-02,4,NT,P,27085,TS,VAUXHALL,CORSA,SILVER,PE,1398,2014-01-31
1778666063,291150624,2020-01-02,4,RT,P,93895,CT,VAUXHALL,CORSA,BLUE,PE,1364,2008-05-08
483188295,138800241,2020-01-02,4,NT,P,59469,M,FIAT,500L,WHITE,DI,1248,2014-01-24
1179398545,1252327500,2020-01-02,4,NT,PRS,110934,MK,CITROEN,BERLINGO,WHITE,DI,1560,2011-01-18
1749604297,1251575689,2020-01-02,4,NT,P,63482,NW,MERCEDES-BENZ,CLA,BLUE,DI,2143,2014-06-19
1330136161,1005577486,2020-01-02,4,NT,F,130806,CO,VOLKSWAGEN,TOURAN,SILVER,DI,1968,2009-12-17
813875487,640249054,2020-01-02,4,NT,P,114545,BS,VOLKSWAGEN,POLO,BLUE,DI,1896,2004-09-30
1033736693,912829118,2020-01-02,4,NT,P,76047,M,MERCEDES-BENZ,VITO,SILVER,DI,2148,2006-12-01
1076783127,589694986,2020-01-02,4,NT,P,64823,LE,FORD,FIESTA,PURPLE,PE,1388,2007-03-01
1277734095,171578654,2020-01-02,4,NT,P,77903,OX,FORD,FOCUS,SILVER,PE,1596,2011-12-29
1267233399,796870975,2020-01-02,4,NT,P,19339,ME,HYUNDAI,I20,WHITE,PE,1248,2015-06-22
84372383,1013124866,2020-01-02,4,NT,P,82690,PO,NISSAN,ALMERA,GREEN,PE,1497,2003-06-21
1540641735,1092474105,2020-01-02,4,NT,P,39027,CW,VOLKSWAGEN,POLO,GREY,PE,1198,2013-02-14
1392839949,168808582,2020-01-02,4,NT,F,130421,CM,MERCEDES-BENZ,CLK,SILVER,PE,3199,1998-08-01
1209406401,1008776182,2020-01-02,4,NT,PRS,64787,RH,VOLKSWAGEN,POLO,BLUE,PE,1198,2006-10-12
391670495,120345289,2020-01-02,4,NT,PRS,52174,SM,VAUXHALL,ASTRA,BLUE,DI,1598,2017-01-03
366937377,828871958,2020-01-02,4,NT,F,96506,HP,BMW,Z3,RED,PE,1895,1999-03-11
659056977,1341971330,2020-01-02,4,NT,F,220137,CB,SEAT,ALHAMBRA,WHITE,DI,1896,1997-10-22
946697735,75089755,2020-01-02,4,NT,P,79895,NW,TOYOTA,PRIUS,SILVER,HY,1798,2017-06-14
1426132803,471949117,2020-01-02,4,NT,P,37987,LE,KIA,SPORTAGE,SILVER,DI,1995,2015-01-07
867820565,808811356,2020-01-02,4,NT,F,82609,DN,VAUXHALL,ZAFIRA,GREY,DI,1686,2011-03-03
304830511,317401690,2020-01-02,4,NT,P,51463,CB,PEUGEOT,107,RED,PE,998,2012-01-31
1125502247,992019532,2020-01-02,4,RT,P,40174,NN,PEUGEOT,207,ORANGE,PE,1397,2009-01-05
775108921,1442188853,2020-01-02,7,NT,F,42878,LE,FORD,TRANSIT,WHITE,DI,2198,2013-04-25
851448209,872550610,2020-01-02,4,NT,F,97467,CT,VOLKSWAGEN,TOURAN,BLACK,DI,1896,2005-08-16
1464302447,205267848,2020-01-02,4,NT,F,74436,ST,SUZUKI,WAGON-R+,GREEN,PE,1229,2006-09-14
1588167011,339551010,2020-01-02,4,NT,P,138377,CF,FORD,GALAXY,ORANGE,DI,1753,2007-03-12
1977079149,1218421974,2020-01-02,4,NT,P,137016,DN,LAND ROVER,FREELANDER,SILVER,DI,,2004-03-03
1275793135,56655050,2020-01-02,4,NT,F,58320,BH,VAUXHALL,CORSA,SILVER,PE,1229,2011-07-08
1790510797,1187145598,2020-01-02,4,NT,F,115745,NG,MERCEDES-BENZ,C,SILVER,PE,1796,2003-09-30
16791805,912782745,2020-01-02,4,NT,P,76614,UB,VAUXHALL,CORSA,RED,DI,1248,2013-11-06
1816985901,1391447323,2020-01-02,4,NT,P,60844,DE,NISSAN,NAVARA,SILVER,DI,2298,2017-01-31
1612900129,199710859,2020-01-02,4,NT,P,34309,NN,FIAT,500 L,SILVER,DI,1248,2013-12-31
1061007693,721668204,2020-01-02,4,NT,F,59535,EX,FORD,FIESTA,RED,DI,1560,2012-03-15
14054949,1336256725,2020-01-02,4,NT,P,45943,DA,AUDI,Q3,GREY,DI,1968,2013-03-22
348823035,352900378,2020-01-02,4,NT,F,106966,LE,TOYOTA,YARIS,SILVER,PE,1296,2006-09-26
1433348501,38253957,2020-01-02,4,NT,P,37867,S,VAUXHALL,ASTRA,GREY,PE,999,2017-01-03
1081460943,1271540076,2020-01-02,4,NT,P,58829,AL,FORD,S-MAX,SILVER,PE,1999,2009-05-12
859260829,1235274853,2020-01-02,4,NT,P,30973,LN,MINI,COOPER,BLUE,DI,1496,2015-06-30
1531684051,375049416,2020-01-02,4,NT,P,180113,CF,VOLKSWAGEN,TRANSPORTER,BLUE,DI,1895,2000-09-29
692548805,1217885358,2020-01-02,4,NT,P,70437,SO,TOYOTA,YARIS,SILVER,PE,1299,2005-01-06
1727409061,385859094,2020-01-02,7,NT,F,134222,SY,FORD,TRANSIT,WHITE,DI,2397,2009-09-30
365195391,991524772,2020-01-02,4,NT,P,126817,TN,AUDI,A3,WHITE,DI,1968,2009-06-27
1600807641,903664846,2020-01-02,4,NT,F,170067,WA,VOLKSWAGEN,PASSAT,BLUE,DI,1968,2006-10-20
1569654721,1255602532,2020-01-02,4,NT,P,41614,BS,CITROEN,BERLINGO,RED,DI,1560,2010-01-31
813477539,933651391,2020-01-02,4,NT,P,19746,SK,KIA,PICANTO,WHITE,PE,998,2017-01-12
1433149527,45204369,2020-01-02,4,NT,P,28941,DN,FORD,FOCUS,WHITE,PE,999,2017-02-13
178826013,1380365355,2020-01-02,4,NT,P,36636,S,LAND ROVER,DEFENDER,WHITE,DI,2198,2014-12-04
1091961639,979624633,2020-01-02,4,NT,P,25123,RM,MERCEDES-BENZ,A,WHITE,DI,1461,2015-03-06
1563035945,693960056,2020-01-02,4,NT,F,88428,NN,BMW,3 SERIES,GREY,DI,1995,2012-04-27
1425933829,772468226,2020-01-02,4,NT,P,69453,SM,TOYOTA,AURIS,SILVER,PE,1598,2008-04-30
984469431,798792652,2020-01-02,4,NT,P,98833,WF,NISSAN,MURANO,BLACK,PE,3498,2005-06-30
431781099,994245069,2020-01-02,4,NT,P,85128,BN,VOLKSWAGEN,PASSAT,BROWN,DI,1598,2016-01-22
454573257,1378227780,2020-01-02,4,NT,F,93001,TF,VOLKSWAGEN,GOLF,SILVER,DI,1968,2008-09-12
973570787,1104936262,2020-01-02,4,NT,P,179810,ST,FORD,GALAXY,GREY,DI,1753,2008-01-25
1689637365,536156817,2020-01-02,4,NT,P,25643,NE,MINI,ONE,RED,PE,1198,2014-11-29
1423395947,1406173297,2020-01-02,4,NT,PRS,190918,DL,CITROEN,BERLINGO,WHITE,DI,1560,2015-06-30
1526807261,318679606,2020-01-02,4,NT,F,77570,ME,SUZUKI,JIMNY,SILVER,PE,1328,2005-03-29
1524667327,575064539,2020-01-02,4,NT,P,35251,SO,VOLKSWAGEN,POLO,RED,PE,1197,2016-03-17
649303397,168428221,2020-01-02,4,NT,P,72363,SW,AUDI,A4,GREY,DI,1968,2013-12-30
1193233019,1189694199,2020-01-02,4,NT,P,21617,LS,FORD,FIESTA,SILVER,PE,998,2017-01-04
875982353,775449316,2020-01-02,4,NT,PRS,66779,LS,VAUXHALL,CORSA,SILVER,PE,1229,2011-03-29
750773751,542102514,2020-01-02,4,NT,PRS,60994,WA,RENAULT,MEGANE,BLUE,PE,1390,2006-03-02
1606082379,1299481590,2020-01-02,4,NT,F,49410,BN,PEUGEOT,207,BLACK,PE,1598,2010-10-26
1608421287,1044220078,2020-01-02,4,NT,P,52163,TQ,HONDA,JAZZ,BLACK,PE,1339,2012-07-31
1125851415,822702053,2020-01-02,4,NT,P,22212,BN,VAUXHALL,ADAM,RED,PE,1229,2016-03-01
1875608795,90168502,2020-01-02,4,NT,F,131810,RH,AUDI,A2,GREY,DI,1390,2002-01-04
377637047,1095069998,2020-01-02,4,NT,P,99669,L,LAND ROVER,DEFENDER,GREY,DI,2401,2010-12-22
1931295859,733761076,2020-01-02,4,NT,P,104241,DN,FORD,FOCUS,BLUE,PE,1596,2011-01-14
1956625899,1256347466,2020-01-02,4,NT,P,98997,WV,RENAULT,ESPACE,SILVER,DI,2188,1998-12-31
1855752467,272901225,2020-01-02,4,NT,P,78970,PE,VAUXHALL,INSIGNIA,BLACK,DI,1598,2016-01-19
1683018589,840263004,2020-01-02,4,NT,P,33388,E,VAUXHALL,CORSA,BLACK,PE,1398,2011-05-24
870557421,704025973,2020-01-02,4,NT,PRS,37165,NW,VAUXHALL,CORSA,SILVER,DI,1248,2012-10-22
133290477,496160552,2020-01-02,4,RT,P,109856,S,MITSUBISHI,OUTLANDER,BLACK,DI,,2010-12-09
1724871179,1488984849,2020-01-02,4,NT,P,52527,PL,CITROEN,DS3,SILVER,DI,1560,2013-06-19
930325379,259836648,2020-01-02,4,NT,P,58736,PL,FIAT,PUNTO,BLACK,PE,1242,2011-03-26
1799070533,1482557451,2020-01-02,4,NT,P,32015,BL,FORD,TRANSIT COURIER,SILVER,DI,1560,2016-01-29
849905197,45288103,2020-01-02,4,NT,F,27873,WS,VAUXHALL,CORSA,RED,PE,1229,2015-01-26
1453801751,1215156585,2020-01-02,4,NT,P,34948,TA,FORD,FIESTA,BLACK,PE,1242,2014-12-04
1038812457,1475117230,2020-01-02,4,NT,PRS,144849,PE,FIAT,SCUDO,WHITE,DI,1997,2007-11-29
112041331,1359455352,2020-01-02,4,NT,P,36427,LE,SKODA,FABIA,BLUE,PE,1198,2009-01-02
296818917,644473762,2020-01-02,4,NT,F,101447,GL,RENAULT,CLIO,SILVER,PE,1390,2007-03-30
1226326899,1021481123,2020-01-02,4,NT,P,52861,LN,VAUXHALL,VIVARO,GREY,DI,1598,2015-11-30
1129932309,91634134,2020-01-02,4,NT,PRS,192693,DN,VOLKSWAGEN,CADDY,WHITE,DI,1968,2005-03-20
1951749109,1018644857,2020-01-02,4,NT,P,30419,SA,PEUGEOT,208,WHITE,PE,1000,2015-05-31
36648133,1198911576,2020-01-02,4,NT,F,141076,WR,MERCEDES,E 280,BLACK,DI,2987,2007-04-27
1329937187,714783414,2020-01-02,4,NT,P,85795,BR,MAZDA,BONGO,SILVER,PE,,2000-06-12
753311633,342292843,2020-01-02,4,NT,P,54616,YO,RENAULT,GRAND SCENIC,SILVER,DI,1598,2017-01-06
1426729725,1386688185,2020-01-02,4,NT,P,46304,BB,BMW,120,BLACK,DI,1995,2013-09-27
1110274955,622763316,2020-01-02,4,NT,PRS,84719,SG,FORD,FOCUS,BLUE,PE,1798,2009-09-26
545144967,44301138,2020-01-02,4,NT,P,96247,DE,VAUXHALL,ZAFIRA,BLUE,PE,1796,2010-06-28
328369785,429364625,2020-01-02,4,NT,P,49218,DH,KIA,VENGA,RED,PE,1396,2015-01-01
1954485965,717663093,2020-01-02,4,NT,F,55294,NN,FORD,FIESTA,BLACK,PE,998,2013-02-27
1251457965,1352170967,2020-01-02,4,NT,F,154490,NW,FORD,FUSION,BLACK,PE,1388,2008-12-31
1018160233,975605376,2020-01-02,4,NT,F,75602,GL,FIAT,500,WHITE,PE,1242,2010-11-17
785260449,628786544,2020-01-02,4,NT,P,76925,TW,SKODA,FABIA,RED,PE,1397,2001-02-16
1825594417,664894188,2020-01-02,4,RT,P,148998,NR,VOLVO,S40,BLUE,PE,1596,2006-11-30
200623301,1007829358,2020-01-02,4,NT,F,110815,SA,RENAULT,MEGANE,RED,PE,1598,2009-03-26
1767718639,361852560,2020-01-02,4,NT,P,78321,S,VOLKSWAGEN,POLO,SILVER,PE,1198,2008-04-25
302093655,739789726,2020-01-02,4,NT,P,39052,BS,TOYOTA,AYGO,SILVER,PE,998,2009-01-16
1794989639,49796169,2020-01-02,4,NT,F,27581,SW,FORD,FIESTA,BROWN,PE,1242,2014-11-28
1126249363,198770695,2020-01-02,4,NT,F,51035,TR,FIAT,500,BLUE,PE,1242,2015-01-30
622629319,829721460,2020-01-02,4,NT,P,117522,WS,VAUXHALL,ZAFIRA,SILVER,PE,1598,2004-04-28
1287288701,1159074151,2020-01-02,4,NT,P,14887,ME,VAUXHALL,ASTRA,BLUE,PE,1399,2016-11-28
330708693,1395086920,2020-01-02,4,NT,P,68885,TA,PEUGEOT,107,YELLOW,PE,998,2009-05-28
1661968417,1416547829,2020-01-02,4,NT,P,39287,PL,PEUGEOT,2008,GREY,DI,1560,2014-01-03
1013880365,655532739,2020-01-02,4,NT,P,47182,RH,HYUNDAI,I10,RED,PE,1248,2014-01-27
1337152885,605515519,2020-01-02,4,NT,P,100552,WS,DACIA,DUSTER,WHITE,DI,1461,2014-03-28
627904057,674716569,2020-01-02,4,NT,P,81955,RH,VOLKSWAGEN,GOLF,GREY,PE,1395,2013-02-07
539273307,1281019978,2020-01-02,4,NT,F,67852,TQ,VAUXHALL,INSIGNIA,SILVER,DI,1956,2011-03-04
32368265,536312304,2020-01-02,4,NT,P,49517,CM,FORD,FOCUS,BLACK,PE,1596,2011-03-31
910270077,877868566,2020-01-02,4,NT,F,115448,MK,MERCEDES-BENZ,A,SILVER,DI,1689,2003-03-01
755451567,1202094752,2020-01-02,4,NT,PRS,98815,CO,TOYOTA,YARIS,SILVER,PE,998,2008-11-26
1078923061,1214219910,2020-01-02,4,NT,F,87037,SN,FORD,FOCUS,SILVER,DI,1753,2009-09-24
1646988879,1117920420,2020-01-02,4,NT,P,63176,CB,VAUXHALL,VECTRA,BLUE,DI,1910,2007-03-01
1547260511,50275582,2020-01-02,4,NT,P,86384,SN,JAGUAR,S-TYPE,SILVER,PE,2967,2000-09-19
1183877387,1130016832,2020-01-02,4,NT,P,24698,LN,MAZDA,MX-5,GREY,PE,1798,2008-02-28
1639574207,1082391140,2020-01-02,4,NT,P,92771,BS,SEAT,IBIZA,BLACK,DI,1896,2008-01-20
708125265,778980480,2020-01-02,4,NT,P,33759,DH,PEUGEOT,BOXER,WHITE,PE,1995,1996-04-16
400827153,1153025514,2020-01-02,4,NT,P,118980,KT,NISSAN,NOTE,SILVER,PE,1598,2009-07-29
90991159,345728169,2020-01-02,4,NT,P,38165,M,AUDI,A3,BLACK,PE,1395,2013-12-20
1978821135,1114553279,2020-01-02,4,NT,P,10986,GU,FORD,MUSTANG,RED,PE,4951,2017-01-05
543005033,646136709,2020-01-02,4,NT,P,33715,S,MERCEDES-BENZ,A,BLACK,DI,2143,2014-10-30
1865855215,299339818,2020-01-02,4,NT,F,278665,CO,PEUGEOT,EXPERT,SILVER,DI,1997,2012-01-04
1751346283,1215716916,2020-01-02,4,NT,P,138403,CF,VAUXHALL,ZAFIRA,BLUE,PE,1796,2005-01-05
923706603,1387972117,2020-01-02,4,NT,P,18354,KT,MERCEDES-BENZ,C,GREY,PE,3982,2016-10-28
971231879,297771971,2020-01-02,4,NT,P,46251,NR,FORD,KUGA,WHITE,DI,1997,2016-12-23
1638230169,96018847,2020-01-02,4,NT,P,22855,CM,VOLKSWAGEN,TIGUAN,SILVER,DI,1968,2016-12-30
658858003,99184902,2020-01-02,4,NT,P,58496,IP,FIAT,PUNTO,GREY,PE,1242,2007-04-30
898575537,799476170,2020-01-02,4,NT,PRS,140839,NR,VOLKSWAGEN,GOLF,GREY,DI,1896,2003-11-07
1453204829,1062498600,2020-01-02,4,NT,F,84595,FY,NISSAN,QASHQAI,GREY,PE,1598,2007-05-15
1287487675,136673416,2020-01-02,4,NT,F,125367,M,TOYOTA,YARIS,RED,PE,998,1999-10-29
315729155,1222884970,2020-01-02,4,NT,PRS,95724,SN,TOYOTA,AVENSIS,SILVER,PE,1794,2008-03-27
230233209,1306753090,2020-01-02,4,NT,P,68587,NE,VAUXHALL,CORSA,SILVER,PE,1229,2009-12-31
1577268367,246452540,2020-01-02,4,NT,F,41254,PO,FORD,FOCUS,WHITE,DI,1596,2012-01-13
1549599419,794212304,2020-01-02,4,NT,F,76699,NR,TOYOTA,YARIS,RED,PE,1329,2012-01-11
1022639075,670735976,2020-01-02,4,NT,P,52275,S,TOYOTA,AYGO,BLUE,PE,998,2008-09-01
1245038163,1064679182,2020-01-02,4,NT,P,118873,GL,BMW,3 SERIES,SILVER,PE,2979,2009-10-22
206295987,61495258,2020-01-02,4,NT,P,68496,MK,TOYOTA,YARIS,SILVER,PE,1299,2004-12-02
976855785,1255066307,2020-01-02,4,NT,PRS,97945,HG,DACIA,DUSTER,WHITE,DI,1461,2017-01-16
233916155,795859600,2020-01-02,4,NT,F,35471,HU,FORD,FIESTA,GREEN,DI,1560,2010-03-09
1100720349,122556579,2020-01-02,4,NT,P,72064,WS,FORD,FIESTA,RED,PE,998,2015-01-16
1300327279,1255647964,2020-01-02,4,NT,F,71685,BD,VAUXHALL,VIVARO,SILVER,DI,1998,2012-01-31
1091762665,1420900798,2020-01-02,4,NT,F,40900,CV,VOLKSWAGEN,AUTOSLEEPER,WHITE,DI,2500,2006-09-01
537332347,420350744,2020-01-02,4,NT,P,20640,BB,FORD,RANGER,BLUE,DI,2500,2006-02-27
46202739,187307200,2020-01-02,4,NT,F,89859,TS,VAUXHALL,CORSA,SILVER,PE,1229,2008-03-03
1513768683,1140707218,2020-01-02,4,NT,P,118834,RM,PEUGEOT,107,BLACK,PE,998,2007-05-12
1318839569,227572772,2020-01-02,4,NT,P,60369,ME,FORD,FIESTA,WHITE,DI,1398,2012-09-27
932863261,1337237536,2020-01-02,4,NT,F,46890,HA,FORD,ESCORT,BLUE,PE,1391,1998-01-24
1502472091,1294651524,2020-01-02,4,NT,P,145969,BA,LAND ROVER,DISCOVERY,GREEN,DI,2993,2011-11-30
840748539,680552631,2020-01-02,4,NT,F,55091,SO,PEUGEOT,208,GREY,PE,1397,2012-09-28
1022042153,1499042636,2020-01-02,4,NT,P,52199,IP,HYUNDAI,I20,BLACK,PE,1396,2010-01-25
463530941,727048069,2020-01-02,4,NT,P,30533,SA,CHEVROLET,AVEO,WHITE,PE,1229,2013-03-22
917485775,500583335,2020-01-02,4,NT,P,86456,NN,MAZDA,CX-5,BLUE,DI,2191,2013-01-15
164593591,861985677,2020-01-02,4,NT,F,23821,BL,KIA,PICANTO,RED,PE,998,2017-01-05
299754747,1382703212,2020-01-02,4,NT,F,128429,CO,RENAULT,MEGANE,BLUE,PE,1390,2005-10-25
997357815,925298652,2020-01-02,4,RT,P,60366,TW,LEXUS,RX450H,BLACK,HY,3456,2010-10-25
141253291,466906302,2020-01-02,1,NT,P,28457,NP,HONDA,VT125C,SILVER,PE,124,2002-09-18
1114554823,1348465733,2020-01-02,4,NT,P,17342,ST,VAUXHALL,CORSA,GREY,PE,1398,2015-01-30
1909498571,1490257879,2020-01-02,4,NT,P,24196,GL,MERCEDES-BENZ,A,GREY,DI,1461,2017-01-21
1824201599,273385162,2020-01-02,4,NT,P,86593,WN,HONDA,CR-V,BLACK,DI,2204,2005-11-17
330509719,767693517,2020-01-02,4,NT,P,104802,SO,SKODA,FABIA,BLUE,DI,1598,2012-09-11
360517575,1271447004,2020-01-02,4,NT,F,114351,BS,MERCEDES-BENZ,SLK,BLACK,PE,2295,2003-09-30
136177527,691755824,2020-01-02,4,NT,P,131262,S,LAND ROVER,FREELANDER,BLUE,DI,2179,2010-01-21
511056217,1392918529,2020-01-02,4,NT,P,20951,DL,FORD,FIESTA,BLACK,DI,1499,2015-03-03
306970445,536732647,2020-01-02,4,NT,P,69244,LE,SKODA,YETI,MAROON,DI,1598,2014-03-26
1338147755,540634689,2020-01-02,4,RT,P,56489,PR,NISSAN,QASHQAI,BLUE,DI,1461,2016-01-29
1002384799,493793152,2020-01-02,4,NT,P,64323,TR,HONDA,JAZZ,BLUE,PE,1339,2011-03-29
196144459,508450015,2020-01-02,4,NT,F,73250,CF,SKODA,CITIGO,SILVER,PE,999,2014-12-12
1116694757,238835861,2020-01-02,4,NT,F,52699,PE,VOLKSWAGEN,GOLF,RED,DI,1968,2015-01-05
676773371,1471344753,2020-01-02,4,NT,F,104070,TN,VOLKSWAGEN,GOLF,GREY,DI,1598,2012-12-06
1527603157,1213480926,2020-01-02,7,NT,F,163282,NN,VAUXHALL,MOVANO,WHITE,DI,2463,2006-11-28
214656749,558605732,2020-01-02,4,NT,P,74344,MK,VAUXHALL,CORSA,BLACK,PE,1364,2007-12-31
1281067873,1196671670,2020-01-02,4,NT,P,71334,B,VOLKSWAGEN,POLO,RED,PE,1198,2010-01-29
1689438391,1126570843,2020-01-02,4,NT,P,19414,SE,VAUXHALL,CORSA,BLACK,PE,1398,2012-03-02
481844257,494325656,2020-01-02,4,NT,P,97608,EX,CITROEN,C3,GREY,DI,1560,2009-10-28
148818157,1448964572,2020-01-02,4,NT,F,57794,BA,KIA,SPORTAGE,BLACK,PE,1591,2011-11-23
1765180757,239080048,2020-01-02,4,NT,P,126723,B,RENAULT,TRAFIC,WHITE,DI,1870,2005-12-29
1377064515,697803013,2020-01-02,4,NT,P,9812,WN,FORD,UNCLASSIFIED,RED,PE,5000,2017-12-31
1736565719,338817637,2020-01-02,4,NT,P,26462,GU,VAUXHALL,MOKKA,BLACK,PE,1364,2017-01-07
1561094985,646538563,2020-01-02,4,NT,P,31401,NE,VAUXHALL,MOKKA,RED,PE,1598,2015-03-27
487070215,777800776,2020-01-02,4,NT,P,80596,ME,RENAULT,CLIO,BLACK,PE,1149,2009-09-24
539870229,425398416,2020-01-02,4,NT,P,136277,B,CITROEN,C4,RED,DI,1997,2007-08-22
220877577,1273163527,2020-01-02,4,NT,P,31804,SN,ALFA ROMEO,GIULIETTA,WHITE,DI,1956,2014-01-29
85168279,666526159,2020-01-02,4,NT,P,26021,BD,BMW,2 SERIES,SILVER,PE,1998,2017-03-31
1387167263,1146317190,2020-01-02,4,NT,P,83577,CM,FORD,FOCUS,BLUE,PE,1596,2006-04-27
1421454987,53499253,2020-01-02,4,NT,P,69497,B,VOLVO,XC60,GOLD,DI,2400,2015-01-30
7436173,438331879,2020-01-02,4,NT,PRS,35425,KT,FORD,FIESTA,RED,PE,1242,2014-09-08
43465883,44680848,2020-01-02,4,NT,F,74546,AL,TOYOTA,YARIS,RED,PE,1329,2011-03-16
862943775,693502910,2020-01-02,4,NT,P,89980,PO,AUDI,A4,GREY,DI,1986,2006-11-03
681451187,119994108,2020-01-02,4,NT,P,32810,PR,VOLKSWAGEN,TRANSPORTER,RED,DI,1896,2009-12-31
1536958789,721805703,2020-01-02,4,NT,PRS,31784,TW,FORD,KUGA,WHITE,PE,1596,2014-05-23
473085547,474358380,2020-01-02,4,NT,P,65709,NG,VAUXHALL,ASTRA,BLUE,PE,1364,2010-04-30
1061604615,882970024,2020-01-02,4,NT,P,89658,WA,MERCEDES-BENZ,VITO,BLACK,DI,2143,2011-08-19
465073953,62580399,2020-01-02,4,NT,F,38066,ST,AUDI,A1,WHITE,PE,999,2017-01-12
